manifest,title,url,status,local_path,sha256,note
FALLBACK_ROUND2_MANIFEST.csv,ПП РФ 1562 SudAct full,https://sudact.ru/law/postanovlenie-pravitelstva-rf-ot-08102025-n-1562/,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round2/008_ПП_РФ_1562_SudAct_full_sudact.ru_law_postanovlenie-pravitelstva-rf-ot-08102025-n-1562.html,,from corpus manifest
FALLBACK_ROUND2_MANIFEST.csv,ПП РФ 1562 Garant hotlaw,https://www.garant.ru/hotlaw/federal/1886429/,blocked_or_challenge,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round2/009_ПП_РФ_1562_Garant_hotlaw_www.garant.ru_hotlaw_federal_1886429.html,,from corpus manifest
FALLBACK_ROUND2_MANIFEST.csv,ПП РФ 1562 Garant Prime,https://www.garant.ru/products/ipo/prime/doc/412732447/,blocked_or_challenge,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round2/010_ПП_РФ_1562_Garant_Prime_www.garant.ru_products_ipo_prime_doc_412732447.html,,from corpus manifest
FALLBACK_ROUND2_MANIFEST.csv,ПП РФ 1510 Meganorm red 08.10.2025,https://meganorm.ru/mega_doc/dop1/82/federalnyy_zakon_ot_15_08_1996_N_114-fz_red_ot_23_07_2025_o/0/postanovlenie_pravitelstva_rf_ot_07_11_2024_N_1510_red_ot_08.html,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round2/011_ПП_РФ_1510_Meganorm_red_08.10.2025_meganorm.ru_mega_doc_dop1_82_federalnyy_zakon_ot_15_08_1996_N_114-fz_red_ot_23_07_2025_o_0_postanovlenie_pravitelstva_rf_ot_07_11_2024_N_1510_red_ot_0.html,,from corpus manifest
FALLBACK_ROUND2_MANIFEST.csv,Минэк 2573 implementation letter Garant Prime,https://www.garant.ru/products/ipo/prime/doc/407766139/,blocked_or_challenge,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round2/012_Минэк_2573_implementation_letter_Garant_Prime_www.garant.ru_products_ipo_prime_doc_407766139.html,,from corpus manifest
FALLBACK_ROUND3_MINEK_MANIFEST.csv,Минэк implementation letter 2573 Consultant card,https://www.consultant.ru/document/cons_doc_LAW_459829/,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round3_minek/001_Минэк_implementation_letter_2573_Consultant_card_www.consultant.ru_document_cons_doc_LAW_459829.html,,from corpus manifest
FALLBACK_ROUND3_MINEK_MANIFEST.csv,Минэк implementation letter 2573 Kontur current,https://normativ.kontur.ru/document?documentId=457823&moduleId=8,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round3_minek/002_Минэк_implementation_letter_2573_Kontur_current_normativ.kontur.ru_document.html,,from corpus manifest
FALLBACK_ROUND3_MINEK_MANIFEST.csv,Минэк old letter 282-ДВ-Д06ВН Kontur,https://normativ.kontur.ru/document?documentId=445496&moduleId=8,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round3_minek/003_Минэк_old_letter_282-ДВ-Д06ВН_Kontur_normativ.kontur.ru_document.html,,from corpus manifest
FALLBACK_ROUND3_MINEK_MANIFEST.csv,Минэк implementation letter regional Consultant mirror,https://prime.ru/news/minekonomrazvitiya-soobschaet-o-poryadke-napravleniya-obrascheniy-dlya-polucheniya-vnzh-v-uproschennom-poryadke-inostrannym-litsom-osuschestvivshim-investitsii-v-rossii,downloaded,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external_fallbacks_round3_minek/004_Минэк_implementation_letter_regional_Consultant_mirror_prime.ru_news_minekonomrazvitiya-soobschaet-o-poryadke-napravleniya-obrascheniy-dlya-polucheniya-vnzh-v-uproschennom-poryadke-inostrannym-litsom-osusc.html,,from corpus manifest
CSV/fallback,local_forensic_copy,114-ФЗ_релевантные_положения.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/114-ФЗ_релевантные_положения.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/114-ФЗ_релевантные_положения.txt,copied
CSV/fallback,local_forensic_copy,D18_Брошюра_Минэк_извлеченные_критерии_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D18_Брошюра_Минэк_извлеченные_критерии_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D18_Брошюра_Минэк_извлеченные_критерии_v7.txt,copied
CSV/fallback,local_forensic_copy,D21_ПП1510_снимок_релевантных_положений_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D21_ПП1510_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D21_ПП1510_снимок_релевантных_положений_v7.txt,copied
CSV/fallback,local_forensic_copy,D22_ПП1562_снимок_релевантных_положений_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D22_ПП1562_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D22_ПП1562_снимок_релевантных_положений_v7.txt,copied
CSV/fallback,local_forensic_copy,D23_ПП468_снимок_релевантных_положений_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D23_ПП468_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D23_ПП468_снимок_релевантных_положений_v7.txt,copied
CSV/fallback,local_forensic_copy,D24_270ФЗ_снимок_релевантных_положений_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D24_270ФЗ_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D24_270ФЗ_снимок_релевантных_положений_v7.txt,copied
CSV/fallback,local_forensic_copy,D25_281ФЗ_снимок_релевантных_положений_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D25_281ФЗ_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D25_281ФЗ_снимок_релевантных_положений_v7.txt,copied
CSV/fallback,local_forensic_copy,D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt,copied
CSV/fallback,local_forensic_copy,Simplified_residence_permit_obtaining_process_brochure_ru_en_cn.pdf,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Simplified_residence_permit_obtaining_process_brochure_ru_en_cn.pdf,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Simplified_residence_permit_obtaining_process_brochure_ru_en_cn.pdf,copied
CSV/fallback,local_forensic_copy,Миграционная_политика_Министерство_экономического_развития_Российской.mht,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Миграционная_политика_Министерство_экономического_развития_Российской.mht,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Миграционная_политика_Министерство_экономического_развития_Российской.mht,copied
CSV/fallback,local_forensic_copy,Минэк_брошюра_тезисы.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_брошюра_тезисы.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_брошюра_тезисы.txt,copied
CSV/fallback,local_forensic_copy,Минэк_брошюра_упрощенное_ВНЖ_инвестору.pdf,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_брошюра_упрощенное_ВНЖ_инвестору.pdf,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_брошюра_упрощенное_ВНЖ_инвестору.pdf,copied
CSV/fallback,local_forensic_copy,Минэк_извлеченный_текст_v6.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_извлеченный_текст_v6.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_извлеченный_текст_v6.txt,copied
CSV/fallback,local_forensic_copy,Минэк_локальный_HTML_снимок_v6.html,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_локальный_HTML_снимок_v6.html,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_локальный_HTML_снимок_v6.html,copied
CSV/fallback,local_forensic_copy,Минэк_локальный_PDF_снимок_v6.pdf,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_локальный_PDF_снимок_v6.pdf,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_локальный_PDF_снимок_v6.pdf,copied
CSV/fallback,local_forensic_copy,Минэк_оригинальный_MHT_пользователя.mht,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Минэк_оригинальный_MHT_пользователя.mht,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Минэк_оригинальный_MHT_пользователя.mht,copied
CSV/fallback,local_forensic_copy,ПП_1510_ruID_справочно.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/ПП_1510_ruID_справочно.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/ПП_1510_ruID_справочно.txt,copied
CSV/fallback,local_forensic_copy,ПП_2573_критерии_инвестора.txt,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/ПП_2573_критерии_инвестора.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/ПП_2573_критерии_инвестора.txt,copied
CSV/fallback,local_forensic_copy,Памятка_по_сравнению_материалов_СС_v2.pdf,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Памятка_по_сравнению_материалов_СС_v2.pdf,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Памятка_по_сравнению_материалов_СС_v2.pdf,copied
CSV/fallback,local_forensic_copy,Показатели Миграции 2026_ВЦИОМ.pdf,,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/Показатели Миграции 2026_ВЦИОМ.pdf,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/local_copies/Показатели Миграции 2026_ВЦИОМ.pdf,copied
CSV/fallback,external_source,D21_ПП1510_снимок_релевантных_положений_v7.txt; [manual] ПП РФ 1510 Garant,https://base.garant.ru/410728090/,D21_ПП1510_снимок_релевантных_положений_v7.txt|[manual] ПП РФ 1510 Garant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/001_base.garant.ru_410728090.html,downloaded
CSV/fallback,external_source,D25_281ФЗ_снимок_релевантных_положений_v7.txt; [manual] 281-ФЗ Garant,https://base.garant.ru/412423444/,D25_281ФЗ_снимок_релевантных_положений_v7.txt|[manual] 281-ФЗ Garant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/002_base.garant.ru_412423444.html,downloaded
CSV/fallback,external_source,D22_ПП1562_снимок_релевантных_положений_v7.txt; [manual] ПП РФ 1562 Garant,https://base.garant.ru/412832447/,D22_ПП1562_снимок_релевантных_положений_v7.txt|[manual] ПП РФ 1562 Garant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/003_base.garant.ru_412832447.html,downloaded
CSV/fallback,external_source,D23_ПП468_снимок_релевантных_положений_v7.txt; [manual] ПП РФ 468 Garant,https://base.garant.ru/414141997/,D23_ПП468_снимок_релевантных_положений_v7.txt|[manual] ПП РФ 468 Garant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/004_base.garant.ru_414141997.html,downloaded
CSV/fallback,external_source,D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt; [manual] Договор ЕАЭС Garant,https://base.garant.ru/70670880/503f3c23b7004efe5c733c9f7f12446d/,D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt|[manual] Договор ЕАЭС Garant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/005_base.garant.ru_70670880_503f3c23b7004efe5c733c9f7f12446d.html,downloaded
CSV/fallback,external_source,D21_ПП1510_снимок_релевантных_положений_v7.txt,https://normativ.kontur.ru/document?documentId=482314&moduleId=1,D21_ПП1510_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/006_normativ.kontur.ru_document.html,downloaded
CSV/fallback,external_source,D24_270ФЗ_снимок_релевантных_положений_v7.txt; [manual] 270-ФЗ Kontur,https://normativ.kontur.ru/document?documentId=500835&moduleId=1,D24_270ФЗ_снимок_релевантных_положений_v7.txt|[manual] 270-ФЗ Kontur,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/007_normativ.kontur.ru_document.html,downloaded
CSV/fallback,external_source,D24_270ФЗ_снимок_релевантных_положений_v7.txt; [manual] 270-ФЗ official publication,https://publication.pravo.gov.ru/Document/View/0001202507310001,D24_270ФЗ_снимок_релевантных_положений_v7.txt|[manual] 270-ФЗ official publication,,failed_curl_28
CSV/fallback,external_source,D25_281ФЗ_снимок_релевантных_положений_v7.txt; [manual] 281-ФЗ official publication,https://publication.pravo.gov.ru/Document/View/0001202507310012,D25_281ФЗ_снимок_релевантных_положений_v7.txt|[manual] 281-ФЗ official publication,,failed_curl_28
CSV/fallback,external_source,[manual] ПП РФ 2573 official publication,https://publication.pravo.gov.ru/document/0001202301040004,[manual] ПП РФ 2573 official publication,,failed_curl_28
CSV/fallback,external_source,[manual] ПП РФ 1510 official publication,https://publication.pravo.gov.ru/document/0001202411130026,[manual] ПП РФ 1510 official publication,,failed_curl_28
CSV/fallback,external_source,[manual] ПП РФ 1562 official publication,https://publication.pravo.gov.ru/document/0001202510100024,[manual] ПП РФ 1562 official publication,,failed_curl_28
CSV/fallback,external_source,[manual] ПП РФ 2573 RG; ПП_2573_критерии_инвестора.txt,https://rg.ru/documents/2023/01/09/pravitelstvo-post2573-site-dok.html,[manual] ПП РФ 2573 RG|ПП_2573_критерии_инвестора.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/013_rg.ru_documents_2023_01_09_pravitelstvo-post2573-site-dok.html.html,blocked_qrator_stub
CSV/fallback,external_source,[manual] ПП РФ 468 Rulaws,https://rulaws.ru/goverment/Postanovlenie-Pravitelstva-RF-ot-27.04.2026-N-468/,[manual] ПП РФ 468 Rulaws,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/014_rulaws.ru_goverment_Postanovlenie-Pravitelstva-RF-ot-27.04.2026-N-468.html,downloaded
CSV/fallback,external_source,114-ФЗ_релевантные_положения.txt; [manual] 114-ФЗ Consultant,https://www.consultant.ru/document/cons_doc_LAW_11376/,114-ФЗ_релевантные_положения.txt|[manual] 114-ФЗ Consultant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/015_www.consultant.ru_document_cons_doc_LAW_11376.html,downloaded
CSV/fallback,external_source,D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt; [manual] Договор ЕАЭС Consultant,https://www.consultant.ru/document/cons_doc_LAW_163855/fcf2c38d3616dbe10077fe0638a3c0583855f5cd/,D26_Договор_ЕАЭС_ст96_98_снимок_v7.txt|[manual] Договор ЕАЭС Consultant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/016_www.consultant.ru_document_cons_doc_LAW_163855_fcf2c38d3616dbe10077fe0638a3c0583855f5cd.html,downloaded
CSV/fallback,external_source,[manual] 115-ФЗ Consultant,https://www.consultant.ru/document/cons_doc_LAW_37868/,[manual] 115-ФЗ Consultant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/017_www.consultant.ru_document_cons_doc_LAW_37868.html,downloaded
CSV/fallback,external_source,D22_ПП1562_снимок_релевантных_положений_v7.txt,https://www.consultant.ru/document/cons_doc_LAW_516374/61d99da0564d7cef9e96215a3ccb114b3a86b88a/,D22_ПП1562_снимок_релевантных_положений_v7.txt,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/018_www.consultant.ru_document_cons_doc_LAW_516374_61d99da0564d7cef9e96215a3ccb114b3a86b88a.html,downloaded
CSV/fallback,external_source,[manual] 109-ФЗ Consultant,https://www.consultant.ru/document/cons_doc_LAW_61569/,[manual] 109-ФЗ Consultant,/Users/marklindgreen/Downloads/migration_v7_evidence/06_исходные_НПА_и_forensic_snapshot/downloaded_sources/external/019_www.consultant.ru_document_cons_doc_LAW_61569.html,downloaded
CSV/fallback,external_source,Минэк_извлеченный_текст_v6.txt,https://www.economy.gov.ru/material/departments/d04/migracionnaya_politika/,Минэк_извлеченный_текст_v6.txt,,failed_curl_28
CSV/fallback,external_source,[manual] Минэк миграционная политика,https://www.economy.gov.ru/material/directions/investicionnaya_deyatelnost/migracionnaya_politika/,[manual] Минэк миграционная политика,,failed_curl_28
